i,j,t
0,110,200005
0,25,200005
0,17,200005
0,161,200005
0,35,200005
0,102,200005
0,4,200005
0,21,200005
0,72,200005
0,32,200005
0,2,200005
0,46,200005
0,117,200005
0,52,200005
0,223,200005
0,16,200005
0,22,200005
0,84,200005
0,30,200005
0,135,200005
0,28,200005
0,13,200005
0,108,200005
0,142,200005
0,81,200005
0,160,200005
0,5,200005
0,183,200005
0,100,200005
0,76,200005
0,146,200005
0,23,200005
0,14,200005
0,38,200005
0,19,200005
0,29,200005
0,99,200005
0,126,200005
0,51,200005
0,165,200005
0,24,200005
0,45,200005
0,197,200005
0,64,200005
0,83,200005
0,139,200005
0,112,200005
0,11,200005
0,10,200005
0,9,200005
0,115,200005
0,26,200005
0,27,200005
0,136,200005
0,156,200005
0,119,200005
0,149,200005
0,6,200005
0,20,200005
0,96,200005
0,77,200005
0,85,200005
0,143,200005
0,1,200005
0,59,200005
0,60,200005
0,18,200005
0,48,200005
0,40,200005
0,31,200005
0,80,200005
0,97,200005
0,137,200005
0,274,200005
0,154,200005
0,92,200005
1,96,200005
1,116,200005
1,13,200005
1,53,200005
1,137,200005
1,150,200005
1,77,200005
1,26,200005
1,60,200005
1,135,200005
1,155,200005
1,35,200005
1,9,200005
1,213,200005
1,120,200005
1,28,200005
1,2,200005
1,11,200005
1,99,200005
1,33,200005
1,102,200005
1,97,200005
1,233,200005
1,12,200005
1,48,200005
1,29,200005
1,27,200005
1,0,200005
1,21,200005
1,36,200005
1,19,200005
1,5,200005
1,154,200005
1,139,200005
1,101,200005
1,6,200005
1,320,200005
1,38,200005
1,85,200005
1,18,200005
1,180,200005
1,100,200005
1,248,200005
1,131,200005
1,81,200005
1,52,200005
1,196,200005
1,4,200005
1,51,200005
1,22,200005
1,108,200005
1,157,200005
1,14,200005
1,110,200005
1,16,200005
1,149,200005
1,69,200005
1,7,200005
1,183,200005
1,89,200005
1,10,200005
1,80,200005
1,115,200005
1,83,200005
1,64,200005
1,32,200005
1,124,200005
1,119,200005
1,143,200005
1,160,200005
1,54,200005
1,34,200005
1,59,200005
1,72,200005
1,107,200005
1,31,200005
1,46,200005
1,165,200005
1,136,200005
1,121,200005
1,112,200005
1,92,200005
1,40,200005
1,146,200005
1,133,200005
1,20,200005
1,25,200005
1,23,200005
